n_features,features,silhouette,jacs_score,combined,k,best_cluster,best_n_good,best_n_jacs
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'InterPLM_esm2-650m_L24_mean_10015', 'ESM2_960')",0.25155531955043015,1.3900000000000001,0.5930887236853011,2,0,64,66
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'InterPLM_esm2-650m_L24_mean_949', 'ESM2_276')",0.24722248571224836,1.4,0.5930557399985739,2,0,65,67
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_560', 'ESM2_276')",0.2386122131557629,1.42,0.593028549209034,2,0,67,69
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'InterPLM_esm2-650m_L24_mean_1356', 'ESM2_776')",0.23857253611826845,1.42,0.5930007752827879,2,0,67,69
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'InterPLM_esm2-650m_L24_mean_6997', 'ESM2_276')",0.2599065094613918,1.37,0.5929345566229742,3,0,62,62
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'InterPLM_esm2-650m_L24_mean_949', 'MOL_WEIGHT')",0.2169675186647736,1.47,0.5928772630653415,2,1,72,72
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'ESM2_2', 'ESM2_518')",0.2469134065253874,1.4,0.5928393845677712,2,0,65,67
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'InterPLM_esm2-650m_L24_mean_10015', 'ESM2_82')",0.22548368633337104,1.45,0.5928385804333597,2,0,70,72
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'InterPLM_esm2-650m_L24_mean_6997', 'ESM2_560')",0.23833473174464603,1.42,0.5928343122212523,2,1,67,67
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'InterPLM_esm2-650m_L24_mean_949', 'ESM2_560')",0.2254167346910081,1.45,0.5927917142837056,2,1,70,70
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'InterPLM_esm2-650m_L24_mean_1917', 'ESM2_1271')",0.24678125409409649,1.4,0.5927468778658675,2,1,65,65
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'InterPLM_esm2-650m_L24_mean_7025', 'ESM2_34')",0.25529130853633625,1.38,0.5927039159754354,2,0,63,65
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'InterPLM_esm2-650m_L24_mean_1917', 'ESM2_848', 'InterPLM_esm2-650m_L24_mean_949')",0.2550139541634137,1.38,0.5925097679143896,2,0,63,65
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'InterPLM_esm2-650m_L24_mean_1917', 'ESM2_746')",0.2335654960071365,1.43,0.5924958472049955,2,0,68,68
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'InterPLM_esm2-650m_L24_mean_1774', 'ESM2_574')",0.23783909406276027,1.42,0.5924873658439321,2,0,67,67
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'InterPLM_esm2-650m_L24_mean_7025', 'ESM2_82')",0.23352361320643697,1.43,0.5924665292445058,2,0,68,70
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_1048', 'ESM2_518')",0.2162007737077376,1.47,0.5923405415954164,2,0,72,74
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_3', 'InterPLM_esm2-650m_L24_mean_1774')",0.26754986612762766,1.35,0.5922849062893394,2,0,60,62
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'ESM2_574', 'ESM2_34')",0.23751593183284928,1.42,0.5922611522829945,2,1,67,67
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'InterPLM_esm2-650m_L24_mean_1774', 'ESM2_40')",0.23298232969317104,1.43,0.5920876307852196,2,1,68,68
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'InterPLM_esm2-650m_L24_mean_1774', 'ESM2_746')",0.232955486346216,1.43,0.5920688404423512,2,1,68,68
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'InterPLM_esm2-650m_L24_mean_7025', 'ESM2_40')",0.2329492491803318,1.43,0.5920644744262322,3,2,68,68
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'InterPLM_esm2-650m_L24_mean_6997', 'ESM2_406')",0.2371784163357043,1.42,0.592024891434993,2,1,67,69
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'InterPLM_esm2-650m_L24_mean_1917', 'InterPLM_esm2-650m_L24_mean_6997', 'ESM2_406')",0.25860535189273415,1.37,0.592023746324914,3,2,62,62
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_1048', 'ESM2_2')",0.23284604349716453,1.43,0.5919922304480152,2,0,68,69
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_1048', 'MOL_WEIGHT')",0.21133196660549583,1.48,0.5919323766238471,2,1,73,73
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_276', 'ESM2_521')",0.24983010979217538,1.3900000000000001,0.5918810768545228,2,1,64,64
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'InterPLM_esm2-650m_L24_mean_1917', 'InterPLM_esm2-650m_L24_mean_7025', 'ESM2_1048')",0.24110604636071736,1.4100000000000001,0.5917742324525022,2,1,66,66
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_803', 'ESM2_40')",0.22387396037171514,1.45,0.5917117722602006,3,1,70,70
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'ESM2_848', 'MOL_WEIGHT')",0.2495171829385133,1.3900000000000001,0.5916620280569593,2,0,64,65
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_960', 'ESM2_518')",0.2493218471105356,1.3900000000000001,0.5915252929773749,2,0,64,66
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'InterPLM_esm2-650m_L24_mean_7025', 'InterPLM_esm2-650m_L24_mean_10015')",0.266414027818547,1.35,0.591489819472983,2,0,60,62
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'ESM2_276', 'ESM2_1271')",0.23211132396331322,1.43,0.5914779267743192,2,1,68,68
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'InterPLM_esm2-650m_L24_mean_7025', 'InterPLM_esm2-650m_L24_mean_949')",0.2578147697238034,1.37,0.5914703388066624,2,1,62,64
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_40', 'MOL_WEIGHT')",0.21923240002981514,1.46,0.5914626800208707,2,1,71,71
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_574', 'ESM2_276')",0.25348158747690747,1.38,0.5914371112338352,2,0,63,65
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_574', 'ESM2_776')",0.2277034183872101,1.44,0.5913923928710471,3,0,69,69
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_746', 'ESM2_518')",0.24475248177028186,1.4,0.5913267372391973,2,0,65,67
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'InterPLM_esm2-650m_L24_mean_1774', 'ESM2_40')",0.23179387152718017,1.43,0.5912557100690261,2,1,68,68
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'InterPLM_esm2-650m_L24_mean_1917', 'InterPLM_esm2-650m_L24_mean_7025', 'ESM2_960')",0.24011993402400741,1.4100000000000001,0.5910839538168052,2,1,66,66
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'InterPLM_esm2-650m_L24_mean_1356', 'ESM2_1271')",0.2443066168750695,1.4,0.5910146318125487,2,0,65,67
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'InterPLM_esm2-650m_L24_mean_7025', 'InterPLM_esm2-650m_L24_mean_1356')",0.2528452655090431,1.38,0.5909916858563302,2,1,63,65
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'ESM2_560', 'ESM2_406')",0.2356811542641474,1.42,0.5909768079849032,2,1,67,69
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'InterPLM_esm2-650m_L24_mean_1917', 'InterPLM_esm2-650m_L24_mean_1356')",0.23556675972163973,1.42,0.5908967318051478,2,1,67,67
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_574', 'ESM2_1271')",0.23118417464707608,1.43,0.5908289222529532,2,0,68,68
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'InterPLM_esm2-650m_L24_mean_1774', 'ESM2_560')",0.23105048706089032,1.43,0.5907353409426233,2,1,68,68
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'ESM2_3', 'ESM2_1271')",0.26096588452832725,1.3599999999999999,0.5906761191698291,2,1,61,63
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'InterPLM_esm2-650m_L24_mean_1917', 'ESM2_518')",0.24808881129025315,1.3900000000000001,0.5906621679031773,2,1,64,66
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'InterPLM_esm2-650m_L24_mean_6997', 'ESM2_276')",0.22641620314119962,1.44,0.5904913421988397,2,1,69,69
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'ESM2_518', 'ESM2_406')",0.2478338940597221,1.3900000000000001,0.5904837258418055,2,0,64,66
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'InterPLM_esm2-650m_L24_mean_6997', 'ESM2_1048')",0.21346488675074718,1.47,0.5904254207255231,2,0,72,72
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_746', 'ESM2_518')",0.22199868235833042,1.45,0.5903990776508312,2,0,70,72
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'InterPLM_esm2-650m_L24_mean_1917', 'ESM2_1277')",0.25165952438237443,1.38,0.590161667067662,2,0,63,63
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'InterPLM_esm2-650m_L24_mean_1774', 'ESM2_1048')",0.2302020771540815,1.43,0.590141454007857,2,1,68,68
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'InterPLM_esm2-650m_L24_mean_1356', 'ESM2_560')",0.2258073405203436,1.44,0.5900651383642406,2,1,69,69
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'ESM2_3', 'ESM2_276')",0.2557628094255828,1.37,0.590033966597908,2,1,62,64
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_578', 'ESM2_776')",0.24289698538182697,1.4,0.5900278897672788,2,0,65,67
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'InterPLM_esm2-650m_L24_mean_7025', 'ESM2_574')",0.25993005690916887,1.3599999999999999,0.5899510398364182,2,0,61,63
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'ESM2_960', 'ESM2_48')",0.2384056649045573,1.4100000000000001,0.5898839654331902,2,0,66,66
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'InterPLM_esm2-650m_L24_mean_6997', 'InterPLM_esm2-650m_L24_mean_949')",0.2426724909333794,1.4,0.5898707436533656,2,0,65,67
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_1277', 'ESM2_40')",0.22547835522936618,1.44,0.5898348486605564,3,0,69,69
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'ESM2_3', 'ESM2_746')",0.25109054728007074,1.38,0.5897633830960495,2,0,63,65
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_560', 'ESM2_518')",0.24247014117606094,1.4,0.5897290988232426,2,0,65,67
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_960', 'ESM2_80')",0.2424662078995317,1.4,0.5897263455296722,2,0,65,67
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'ESM2_3', 'ESM2_2')",0.25097457235313,1.38,0.5896822006471909,2,0,63,65
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'InterPLM_esm2-650m_L24_mean_1917', 'InterPLM_esm2-650m_L24_mean_6997', 'ESM2_848')",0.25093465168761897,1.38,0.5896542561813333,2,0,63,65
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_917', 'ESM2_2')",0.24235309262794638,1.4,0.5896471648395625,2,1,65,65
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'InterPLM_esm2-650m_L24_mean_1774', 'ESM2_1277')",0.23791037340446014,1.4100000000000001,0.5895372613831221,2,0,66,66
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_578', 'ESM2_560')",0.23787069277010062,1.4100000000000001,0.5895094849390705,2,1,66,68
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'InterPLM_esm2-650m_L24_mean_7025', 'ESM2_560')",0.2249011551220618,1.44,0.5894308085854433,2,1,69,69
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'ESM2_560', 'ESM2_1271')",0.24195219621926725,1.4,0.5893665373534871,2,1,65,65
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_917', 'InterPLM_esm2-650m_L24_mean_7025')",0.25479764292200213,1.37,0.5893583500454015,2,1,62,64
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'InterPLM_esm2-650m_L24_mean_7025', 'ESM2_406')",0.25047563155311686,1.38,0.5893329420871818,2,1,63,65
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_1277', 'ESM2_776')",0.23756467797643752,1.4100000000000001,0.5892952745835063,2,1,66,68
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_578', 'ESM2_80')",0.24613481698861084,1.3900000000000001,0.5892943718920276,2,0,64,66
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_917', 'ESM2_574')",0.23755575164913795,1.4100000000000001,0.5892890261543966,2,1,66,66
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'InterPLM_esm2-650m_L24_mean_1917', 'InterPLM_esm2-650m_L24_mean_7025', 'InterPLM_esm2-650m_L24_mean_10015')",0.2503362158520738,1.38,0.5892353510964516,2,0,63,63
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'InterPLM_esm2-650m_L24_mean_7025', 'ESM2_2')",0.250316842406223,1.38,0.5892217896843561,2,0,63,65
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'InterPLM_esm2-650m_L24_mean_949', 'ESM2_80')",0.24599781887335065,1.3900000000000001,0.5891984732113454,2,0,64,66
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'ESM2_574', 'ESM2_521')",0.23735466578593473,1.4100000000000001,0.5891482660501544,2,1,66,66
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_80', 'ESM2_1271')",0.224399995037784,1.44,0.5890799965264488,2,0,69,71
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_82', 'ESM2_521')",0.24148819334202498,1.4,0.5890417353394175,2,0,65,65
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_560', 'ESM2_1271')",0.24131404730328432,1.4,0.588919833112299,2,1,65,65
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'InterPLM_esm2-650m_L24_mean_949', 'InterPLM_esm2-650m_L24_mean_1774')",0.23701132510843956,1.4100000000000001,0.5889079275759077,2,1,66,66
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_578', 'ESM2_276')",0.24552693690696045,1.3900000000000001,0.5888688558348724,2,0,64,66
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'InterPLM_esm2-650m_L24_mean_1774', 'MOL_WEIGHT')",0.2368294934988406,1.4100000000000001,0.5887806454491884,2,0,66,66
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_578', 'ESM2_776')",0.2153793820861451,1.46,0.5887655674603016,2,0,71,73
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'InterPLM_esm2-650m_L24_mean_1917', 'ESM2_746')",0.245371919571053,1.3900000000000001,0.5887603436997371,2,0,64,64
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'InterPLM_esm2-650m_L24_mean_1774', 'ESM2_1277')",0.23678929781650299,1.4100000000000001,0.5887525084715521,2,1,66,66
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_803', 'ESM2_578', 'ESM2_3')",0.2537439018240197,1.37,0.5886207312768138,2,0,62,64
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_578', 'ESM2_3', 'ESM2_960')",0.2537433979796056,1.37,0.5886203785857239,2,0,62,64
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_776', 'ESM2_518')",0.2450637232878541,1.3900000000000001,0.5885446063014979,2,1,64,66
10,"('InterPLM_esm2-650m_L24_mean_198', 'ESM2_295', 'ESM2_535', 'ESM2_403', 'ESM2_402', 'ESM2_102', 'ESM2_172', 'ESM2_43', 'ESM2_34', 'ESM2_276')",0.2450256092130326,1.3900000000000001,0.5885179264491228,2,0,64,66
